lat,lon,iata,name,city,country,elevation
40.967543,-98.309639,GRI,Central Nebraska Regional Airport,Grand Island,US,1847.1
31.06725,-97.828917,GRK,Robert Gray Army Air Field,Fort Hood (Killeen),US,1015.2
42.805978,-102.17525,GRN,Gordon Municipal Airport,Gordon,US,3562.4
42.880833,-85.522806,GRR,Gerald R Ford International Airport,Grand Rapids,US,793.6
35.339385,-77.960594,GSB,Seymour Johnson Afb Airport,Goldsboro,US,109
41.526133,-85.794325,GSH,Goshen Municipal Airport,Goshen,US,826.4
36.101327,-79.941123,GSO,Piedmont Triad International Airport,Greensboro,US,925.5
34.895671,-82.218859,GSP,Greenville Spartanburg International Airport,Greer,US,963.6
47.482299,-111.370279,GTF,Great Falls International Airport,Great Falls,US,3680
45.798378,-92.664331,GTG,Grantsburg Municipal Airport,Grantsburg,US,927.1
33.448278,-88.591389,GTR,Golden Triangle Regional Airport,Columbus/W Point/Starkville,US,264
38.534333,-106.93175,GUC,Gunnison-Crested Butte Regional Airport,Gunnison,US,7679.6
35.511058,-108.789309,GUP,Gallup Municipal Airport,Gallup,US,6472.6
40.648092,-86.152119,GUS,Grissom Arb Airport,Peru,US,810.6
36.684155,-101.506969,GUY,Guymon Municipal Airport,Guymon,US,3125.4
38.155984,-78.16578,GVE,Gordonsville Municipal Airport,Gordonsville,US,452
34.272626,-83.830226,GVL,Lee Gilmer Memorial Airport,Gainesville,US,1276.9
33.067833,-96.065333,GVT,Majors Airport,Greenville,US,534.9
33.493309,-90.086677,GWO,Greenwood-Leflore Airport,Greenwood,US,162
39.506,-107.309083,GWS,Kgws Sumers Airpark,Glenwood Springs,US,5916
40.437417,-104.633222,GXY,Greeley-Weld County Airport,Greeley,US,4696.8
34.758313,-82.376414,GDC,Donaldson Field,Greenville,US,955.9
33.71409,-96.674035,PNX,North Texas Regional/Perrin Field,Sherman/Denison,US,749.3
33.423278,-112.375361,GYR,Phoenix Goodyear Airport,Goodyear,US,969.1
41.61725,-87.414528,GYY,Gary/Chicago International Airport,Gary/Chicago,US,596.8
34.116944,-87.998222,HAB,Marion County-Rankin Fite Airport,Hamilton,US,436
37.513444,-122.501167,HAF,Half Moon Bay Airport,Half Moon Bay,US,66.3
41.95974,-85.593062,HAI,Three Rivers Municipal/Dr Haines Airport,Three Rivers,US,822.7
39.36375,-84.521944,HAO,Butler County Regional/Hogan Field,Hamilton,US,631.8
31.264944,-89.252889,HBG,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,US,150.8
34.989917,-99.053059,HBR,Hobart Regional Airport,Hobart,US,1563.2
40.451808,-99.336028,HDE,Brewster Field,Holdrege,US,2313.7
40.481194,-107.217667,HDN,Yampa Valley Airport,Hayden,US,6606.3
34.576492,-90.675889,HEE,Thompson-Robbins Airport,Helena/West Helena,US,241.7
38.721025,-77.515105,MNZ,Manassas Regional/Harry P Davis Field,Washington,US,192.2
31.613661,-91.297336,HEZ,Hardy-Anders Field/Natchez-Adams County Airport,Natchez,US,272.4
41.736722,-72.649444,HFD,Hartford-Brainard Airport,Hartford,US,18.3
35.036302,-79.497513,HFF,Mackall Army Air Field,Camp Mackall,US,376
39.7085,-77.7265,HGR,Hagerstown Regional/Richard A Henson Field,Hagerstown,US,703.1
33.922861,-118.335083,HHR,Jack Northrop Field/Hawthorne Municipal Airport,Hawthorne,US,65.9
34.033639,-95.542056,HUJ,Stan Stamper Municipal Airport,Hugo,US,572.2
47.386575,-92.838978,HIB,Range Regional Airport,Hibbing,US,1353.7
44.367556,-71.545806,HIE,Mount Washington Regional Airport,Whitefield,US,1072
41.12394,-111.973056,HIF,Hill Afb Airport,Ogden,US,4789
34.571124,-114.358277,HII,Lake Havasu City Airport,Lake Havasu City,US,782.8
45.542122,-122.950722,HIO,Portland-Hillsboro Airport,Portland,US,207.9
35.940414,-89.830799,HKA,Blytheville Municipal Airport,Blytheville,US,255.7
32.334778,-90.222528,HKS,Hawkins Field,Jackson,US,341.3
35.741146,-81.389551,HKY,Hickory Regional Airport,Hickory,US,1189.6
39.343111,-85.258417,HLB,Batesville Airport,Batesville,US,975
39.380194,-99.831472,HLC,Hill City Municipal Airport,Hill City,US,2238.4
40.175011,-80.646268,HLG,Wheeling Ohio County Airport,Wheeling,US,1194.3
46.606722,-111.983278,HLN,Helena Regional Airport,Helena,US,3877.3
31.137591,-97.714089,HLR,Yoakum-Defrenn Army Heliport,Fort Hood (Killeen),US,910
32.851858,-106.108542,HMN,Holloman Afb Airport,Alamogordo,US,4092.6
33.734028,-117.022306,HMT,Hemet-Ryan Airport,Hemet,US,1514.8
38.249017,-86.952819,HNB,Huntingburg Airport,Huntingburg,US,529.1
35.972855,-115.134385,HSH,Henderson Executive Airport,Las Vegas,US,2491.4
32.687349,-103.217529,HOB,Lea County Regional Airport,Hobbs,US,3660.7
44.385194,-98.228556,HON,Huron Regional Airport,Huron,US,1288.7
36.672956,-87.49182,HOP,Campbell Army Air Field (Fort Campbell) Airport,Fort Campbell/Hopkinsville,US,571
34.478028,-93.096222,HOT,Memorial Field,Hot Springs,US,540.3
29.6458,-95.277232,HOU,William P Hobby Airport,Houston,US,46.3
41.066953,-73.707566,HPN,Westchester County Airport,White Plains,US,439
42.723694,-93.226333,HPT,Hampton Municipal Airport,Hampton,US,1176.3
29.786083,-94.952667,HPY,Baytown Airport,Baytown,US,33.8
46.971194,-123.936556,HQM,Bowerman Field,Hoquiam,US,17.8
45.828222,-119.259167,HES,Hermiston Municipal Airport,Hermiston,US,644.4
26.226559,-97.655312,HRL,Valley International Airport,Harlingen,US,36.3
36.261521,-93.154729,HRO,Boone County Airport,Harrison,US,1364.5
37.811256,-88.55026,HSB,Harrisburg-Raleigh Airport,Harrisburg,US,398
35.232806,-75.617806,HNC,Billy Mitchell Airport,Hatteras,US,16.3
43.713611,-108.389694,THP,Hot Springs County Airport,Thermopolis,US,4891.9
40.60525,-98.427889,HSI,Hastings Municipal Airport,Hastings,US,1961.2
37.951453,-79.833889,HSP,Ingalls Field,Hot Springs,US,3792.4
25.488551,-80.383566,HST,Homestead Arb Airport,Homestead,US,5.6
34.637197,-86.775054,HSV,Huntsville International-Carl T Jones Field,Huntsville,US,628.9
38.545077,-118.632403,HTH,Hawthorne Industrial Airport,Hawthorne,US,4230.4
44.359869,-84.669483,HTL,Roscommon County/Blodgett Memorial Airport,Houghton Lake,US,1149.7
38.368508,-82.56036,HTS,Tri-State/Milton J Ferguson Field,Huntington,US,828.3
38.419111,-82.494833,HTW,Lawrence County Airpark,Chesapeake/Huntington Wva,US,567.1
34.678661,-86.684791,HUA,Redstone Army Air Field,Redstone Arsnl Huntsville,US,685.4
39.450632,-87.30699,HUF,Terre Haute Regional Airport,Terre Haute,US,589.2
46.124607,-67.79236,HUL,Houlton International Airport,Houlton,US,489.4
29.566502,-90.660427,HUM,Houma-Terrebonne Airport,Houma,US,8.5
38.066155,-97.86049,HUT,Hutchinson Regional Airport,Hutchinson,US,1542.5
38.419417,-110.702917,HVE,Hanksville Airport,Hanksville,US,4453.6
41.263725,-72.887729,HVN,Tweed/New Haven Airport,New Haven,US,12.6
48.542985,-109.762342,HVR,Havre City-County Airport,Havre,US,2591.3
34.403083,-80.119222,HVS,Hartsville Regional Airport,Hartsville,US,363.5
37.658932,-122.121739,HWD,Hayward Executive Airport,Hayward,US,52.1
26.001262,-80.240694,HWO,North Perry Airport,Hollywood,US,8.5
40.821954,-72.866907,WSH,Brookhaven Airport,Shirley,US,81.3
32.224495,-80.697401,HHH,Hilton Head Airport,Hilton Head Island,US,19.3
41.669337,-70.280359,HYA,Cape Cod Gateway Airport,Hyannis,US,54.1
55.490417,-132.623556,HYL,Clark Bay Seaplane Base,Hollis,US,0
46.025267,-91.444261,HYR,Sawyer County Airport,Hayward,US,1215.9
38.842222,-99.273167,HYS,Hays Regional Airport,Hays,US,1999.1
40.986773,-75.994703,HZL,Hazleton Regional Airport,Hazleton,US,1603.4
41.777778,-80.696778,JFN,Northeast Ohio Regional Airport,Ashtabula,US,926
38.849786,-87.499776,OTN,Ed-Air Airport,Oaktown,US,426
37.623116,-97.267629,IAB,Mc Connell Afb Airport,Wichita,US,1371.5
38.947456,-77.459929,IAD,Washington Dulles International Airport,Washington,US,312.3
43.108414,-78.946196,IAG,Niagara Falls International Airport,Niagara Falls,US,592.3
29.984435,-95.341442,IAH,George Bush Intcntl/Houston Airport,Houston,US,95.8
40.722194,-95.026611,ICL,Schenck Field,Clarinda,US,995.9
37.649952,-97.433043,ICT,Wichita Dwight D Eisenhower Ntl Airport,Wichita,US,1332.6
43.513673,-112.07082,IDA,Idaho Falls Regional Airport,Idaho Falls,US,4743.7
42.332598,-95.444888,IDG,Ida Grove Municipal Airport,Ida Grove,US,1245
40.631061,-79.101526,IDI,Indiana County/Jimmy Stewart Field,Indiana,US,1419.3
37.157926,-95.77895,IDP,Independence Municipal Airport,Independence,US,824.7
43.021274,-102.506606,XPR,Pine Ridge Airport,Pine Ridge,US,3332.5
42.471356,-93.270723,IFA,Iowa Falls Municipal Airport,Iowa Falls,US,1137.4
35.154614,-114.559332,IFP,Laughlin/Bullhead International Airport,Bullhead City,US,707.1
35.259478,-113.93805,IGM,Kingman Airport,Kingman,US,3448.8
39.774611,-90.238278,IJX,Jacksonville Municipal Airport,Jacksonville,US,623.9
41.071389,-87.846278,IKK,Greater Kankakee Airport,Kankakee,US,629.5
31.085833,-97.6865,ILE,Skylark Field,Killeen,US,847.5
39.67871,-75.606635,ILG,New Castle Airport,Wilmington,US,79.9
34.271139,-77.902889,ILM,Wilmington International Airport,Wilmington,US,31.7
39.427917,-83.792111,ILN,Wilmington Air Park,Wilmington,US,1076.7
40.510326,-101.620146,IML,Imperial Municipal Airport,Imperial,US,3276
26.433712,-81.400478,IMM,Immokalee Regional Airport,Immokalee,US,37.1
38.759917,-85.464694,MDN,Madison Regional Airport,Madison,US,819.1
45.818356,-88.114544,IMT,Ford Airport,Iron Mountain Kingsford,US,1182
39.717306,-86.294639,IND,Indianapolis International Airport,Indianapolis,US,796.2
31.779806,-103.201694,INK,Winkler County Airport,Wink,US,2821.6
48.565588,-93.402179,INL,Falls International/Einarson Field,International Falls,US,1184.4
36.586344,-115.677371,INS,Creech Afb Airport,Indian Springs,US,3134.1
36.133714,-80.221988,INT,Smith Reynolds Airport,Winston Salem,US,969.4
35.02191,-110.722516,INW,Winslow-Lindbergh Regional Airport,Winslow,US,4941.1
41.639632,-91.547889,IOW,Iowa City Municipal Airport,Iowa City,US,683.7
32.834222,-115.57875,IPL,Imperial County Airport,Imperial,US,-53.6
41.241667,-76.921806,IPT,Williamsport Regional Airport,Williamsport,US,528.1
40.093472,-92.544917,IRK,Kirksville Regional Airport,Kirksville,US,966.3
41.813288,-85.438961,IRS,Kirsch Municipal Airport,Sturgis,US,924.8
28.289807,-81.437081,ISM,Kissimmee Gateway Airport,Orlando,US,82.1
35.331433,-77.60883,ISO,Kinston Regional Jetport At Stallings Field,Kinston,US,92.9
40.796136,-73.100665,ISP,Long Island Mac Arthur Airport,New York,US,98.7
45.974639,-86.171833,ISQ,Schoolcraft County Airport,Manistique,US,684.3
44.360355,-89.839039,ISW,Alexander Field South Wood County Airport,Wisconsin Rapids,US,1021
42.491361,-76.458722,ITH,Ithaca Tompkins International Airport,Ithaca,US,1099
33.307824,-111.655459,AZA,Mesa Gateway Airport,Phoenix,US,1384.1
46.527481,-90.131394,IWD,Gogebic/Iron County Airport,Ironwood,US,1230.3
43.961417,-69.712556,ISS,Wiscasset Airport,Wiscasset,US,70.2
29.818194,-95.672611,IWS,West Houston Airport,Houston,US,111
36.329792,-77.635231,RZZ,Halifax/Northampton Regional Airport,Roanoke Rapids,US,144.3
38.830917,-94.890306,JCI,New Century Aircenter Airport,Olathe,US,1087.3
35.658741,-117.829532,IYK,Inyokern Airport,Inyokern,US,2457
34.606815,-120.07555,SQA,Santa Ynez/Kunkle Field,Santa Ynez,US,674.3
43.991139,-70.947889,FRY,White Mountain Regional Airport,Fryeburg,US,454.6
43.607337,-110.737749,JAC,Jackson Hole Airport,Jackson,US,6451.3
32.311167,-90.075889,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,US,346.4
30.885694,-94.034944,JAS,Jasper County/Bell Field,Jasper,US,212.6
30.494046,-81.687847,JAX,Jacksonville International Airport,Jacksonville,US,29.6
35.831711,-90.646422,JBR,Jonesboro Municipal Airport,Jonesboro,US,262.1
30.511111,-99.762889,JCT,Kimble County Airport,Junction,US,1753.6
47.32875,-106.952694,JDN,Jordan Airport,Jordan,US,2667
38.591174,-92.156145,JEF,Jefferson City Memorial Airport,Jefferson City,US,549.4
40.639928,-73.778692,JFK,John F Kennedy International Airport,New York,US,13
42.153394,-79.258023,JHW,Chautauqua County/Jamestown Airport,Jamestown,US,1723.3
30.289639,-87.671778,GUF,Gulf Shores International/Jack Edwards Field,Gulf Shores,US,17.1
60.484264,-149.7229,JLA,Quartz Creek Airport,Cooper Landing,US,466
37.153167,-94.498807,JLN,Joplin Regional Airport,Joplin,US,977.9
46.929722,-98.678194,JMS,Jamestown Regional Airport,Jamestown,US,1499.9
41.517741,-88.175397,JOT,Joliet Regional Airport,Joliet,US,582.3
40.959417,-72.251667,HTO,East Hampton Town Airport,East Hampton,US,54.9
35.38777,-80.709132,USA,Concord-Padgett Regional Airport,Concord,US,704.2
31.86933,-95.217405,JKV,Cherokee County Airport,Jacksonville,US,677.6
40.315556,-78.834667,JST,John Murtha Johnstown/Cambria County Airport,Johnstown,US,2284.2
42.620253,-89.041567,JVL,Southern Wisconsin Regional Airport,Janesville,US,807.8
42.260443,-84.462139,JXN,Jackson County/Reynolds Field,Jackson,US,1000.8
42.629242,-74.890988,COP,Cooperstown-Westville Airport,Cooperstown,US,1260
64.896747,-163.703499,CIL,Council Airport,Council,US,100
56.972996,-133.945615,KAE,Kake Seaplane Base,Kake,US,0
56.310967,-158.534486,KCL,Chignik Lagoon Airport,Chignik Lagoon,US,27.7
63.567723,-155.989044,KCR,Colorado Creek Airport,Colorado Creek,US,860
59.352148,-151.925156,KEB,Nanwalek Airport,Nanwalek,US,27
59.356839,-157.471139,KEK,Ekwok Airport,Ekwok,US,141
61.455134,-142.380951,KGZ,Glacier Creek Airport,Glacier Creek,US,2380
36.228556,-121.121306,KIC,Mesa Del Rey Airport,King City,US,374.2
58.811192,-158.558842,KKU,Ekuk Airport,Ekuk,US,30
46.118,-122.898361,KLS,Southwest Washington Regional Airport,Kelso,US,20.1
37.010511,-112.531478,KNB,Kanab Municipal Airport,Kanab,US,4867.7
57.770109,-153.548948,KWP,West Point Village Seaplane Base,West Point,US,0
36.4605,-116.879806,DTH,Furnace Creek Airport,Death Valley National Park,US,-210
33.259028,-116.320972,BXS,Borrego Valley Airport,Borrego Springs,US,522.2
34.263778,-116.856028,RBF,Big Bear City Airport,Big Bear City,US,6752.4
35.527235,-113.247503,PGS,Grand Canyon Caverns Airport,Peach Springs,US,5397
36.810806,-111.644444,MYH,Marble Canyon Airport,Marble Canyon,US,3603
35.812667,-117.326917,TRH,Trona Airport,Trona,US,1717.8
38.069704,-102.688494,LAA,Southeast Colorado Regional Airport,Lamar,US,3705.3
40.412304,-86.936898,LAF,Purdue University Airport,Lafayette,US,605.8
27.987639,-82.019,LAL,Lakeland Linder International Airport,Lakeland,US,141.8
35.879686,-106.268686,LAM,Los Alamos Airport,Los Alamos,US,7170.9
42.778647,-84.586206,LAN,Capital Region International Airport,Lansing,US,860.5
41.312057,-105.674986,LAR,Laramie Regional Airport,Laramie,US,7283.7
36.080343,-115.152449,LAS,Harry Reid International Airport,Las Vegas,US,2183.1
34.567714,-98.416637,LAW,Lawton-Fort Sill Regional Airport,Lawton,US,1110.3
33.942496,-118.408049,LAX,Los Angeles International Airport,Los Angeles,US,127.8
33.663667,-101.820556,LBB,Lubbock Preston Smith International Airport,Lubbock,US,3282.4
40.2731,-79.410326,LBE,Arnold Palmer Regional Airport,Latrobe,US,1198.7
41.126213,-100.683653,LBF,North Platte Regional/Lee Bird Field,North Platte,US,2777
37.043921,-100.959969,LBL,Liberal Mid-America Regional Airport,Liberal,US,2885.4
34.609811,-79.05955,LBT,Lumberton Regional Airport,Lumberton,US,124.6
29.108639,-95.462083,LJN,Texas Gulf Coast Regional Airport,Angleton/Lake Jackson,US,25.2
30.126094,-93.223413,LCH,Lake Charles Regional Airport,Lake Charles,US,14.5
43.573042,-71.417842,LCI,Laconia Municipal Airport,Laconia,US,545.4
39.813787,-82.927814,LCK,Rickenbacker International Airport,Columbus,US,743.9
30.182056,-82.576861,LCQ,Lake City Gateway Airport,Lake City,US,200.7
40.617449,-74.244594,LDJ,Linden Airport,Linden,US,22
43.962531,-86.407916,LDM,Mason County Airport,Ludington,US,646.6
43.626111,-72.304194,LEB,Lebanon Municipal Airport,Lebanon,US,603.3
28.822898,-81.808418,LEE,Leesburg International Airport,Leesburg,US,76
45.918381,-102.105536,LEM,Lemmon Municipal Airport,Lemmon,US,2572.8
44.048473,-70.283507,LEW,Auburn/Lewiston Municipal Airport,Auburn/Lewiston,US,287.5
38.036742,-84.608617,LEX,Blue Grass Airport,Lexington,US,979.5
37.082889,-76.360544,LFI,Langley Afb Airport,Hampton,US,8.4
31.234028,-94.75,LFK,Angelina County Airport,Lufkin,US,295.6
30.205027,-91.987754,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,US,40.9
40.777242,-73.872606,LGA,Laguardia Airport,New York,US,20.7
33.81793,-118.151891,LGB,Long Beach (Daugherty Field) Airport,Long Beach,US,60.4
33.009151,-85.073204,LGC,Lagrange/Callaway Airport,Lagrange,US,693.6
45.289078,-118.006124,LGD,La Grande/Union County Airport,La Grande,US,2717.6
32.864581,-114.392975,LGF,Laguna Army Air Field (Yuma Proving Ground) Airport,Yuma Proving Ground (Yuma),US,432.8
41.791771,-111.851647,LGU,Logan-Cache Airport,Logan,US,4456.9
41.135778,-77.422306,LHV,William T Piper Memorial Airport,Lock Haven,US,555.5
31.887819,-81.562655,LIY,Wright Army Air Field (Fort Stewart)/Midcoast Regional Airport,Fort Stewart (Hinesville),US,46.6
36.023349,-78.330263,LFN,Triangle North Executive Airport,Louisburg,US,368
39.274778,-103.665861,LIC,Limon Municipal Airport,Limon,US,5374.4
34.729441,-92.224777,LIT,Bill And Hillary Clinton Ntl/Adams Field,Little Rock,US,266
44.264478,-73.961869,LKP,Lake Placid Airport,Lake Placid,US,1747
38.009825,-77.970127,LOW,Louisa County/Freeman Field,Louisa,US,493.7
42.161111,-120.399083,LKV,Lake County Airport,Lakeview,US,4734.1
44.523607,-114.217938,CHL,Challis Airport,Challis,US,5075.9
33.145988,-89.062448,LMS,Louisville/Winston County Airport,Louisville,US,574.5
42.156143,-121.733365,LMT,Crater Lake/Klamath Regional Airport,Klamath Falls,US,4095.4
26.593046,-80.085064,LNA,Palm Beach County Park Airport,West Palm Beach,US,14.4
42.815385,-108.728563,LND,Hunt Field,Lander,US,5588.9
40.850891,-96.759121,LNK,Lincoln Airport,Lincoln,US,1218.7
41.684028,-81.38975,LNN,Lake County Executive Airport,Willoughby,US,625.6
36.987632,-82.529784,LNP,Lonesome Pine Airport,Wise,US,2684.8
43.211861,-90.179833,LNR,Tri-County Regional Airport,Lone Rock,US,717.3
40.122361,-76.294361,LNS,Lancaster Airport,Lancaster,US,402.6
40.066467,-118.565086,LOL,Derby Field,Lovelock,US,3907.6
40.137556,-75.265139,BBX,Wings Field,Philadelphia,US,301.5
41.608097,-88.09639,LOT,Lewis University Airport,Chicago/Romeoville,US,679
38.227985,-85.663748,LOU,Bowman Field,Louisville,US,545.5
37.086892,-84.077393,LOZ,London/Corbin/Magee Airport,London,US,1212.3
34.665619,-120.467503,LPC,Lompoc Airport,Lompoc,US,88.1
34.809972,-82.702889,LQK,Pickens County Airport,Pickens,US,1013.4
27.544194,-99.461583,LRD,Laredo International Airport,Laredo,US,508
34.91751,-92.145001,LRF,Little Rock Afb Airport,Jacksonville,US,308.9
42.778556,-96.193583,LRJ,Le Mars Municipal Airport,Le Mars,US,1197
32.289414,-106.921964,LRU,Las Cruces International Airport,Las Cruces,US,4456.9
32.333657,-108.69186,LSB,Lordsburg Municipal Airport,Lordsburg,US,4287.9
43.879266,-91.256634,LSE,La Crosse Regional Airport,La Crosse,US,655.4
32.331781,-84.987152,LSF,Lawson Army Air Field (Fort Benning) Airport,Fort Benning (Columbus),US,227
42.753806,-104.404556,LSK,Lusk Municipal Airport,Lusk,US,4966.8
37.063889,-120.869861,LSN,Los Banos Municipal Airport,Los Banos,US,121.4
36.2362,-115.034256,LSV,Nellis Afb Airport,Las Vegas,US,1869.1
34.667975,-99.267751,LTS,Altus Afb Airport,Altus,US,1381.8
33.534961,-112.383207,LUF,Luke Afb Airport,Glendale,US,1083.9
39.102977,-84.417606,LUK,Cincinnati Municipal/Lunken Field,Cincinnati,US,481.6
31.673028,-89.172806,LUL,Hesler/Noble Field,Laurel,US,238.3
37.693389,-121.820361,LVK,Livermore Municipal Airport,Livermore,US,399.9
36.774629,-77.793782,LVL,Brunswick County Airport,Lawrenceville,US,328.7
45.699417,-110.448028,LVM,Mission Field,Livingston,US,4659.4
35.654222,-105.142389,LVS,Las Vegas Municipal Airport,Las Vegas,US,6877.2
37.858307,-80.399483,LWB,Greenbrier Valley Airport,Lewisburg,US,2301.6
39.011111,-95.216472,LWC,Lawrence Regional Airport,Lawrence,US,833.2
41.117111,-114.922139,LWL,Wells Municipal/Harriet Field,Wells,US,5769
42.717042,-71.123533,LWM,Lawrence Municipal Airport,Lawrence,US,147.6
46.374499,-117.015396,LWS,Lewiston/Nez Perce County Airport,Lewiston,US,1442.1
47.04925,-109.466694,LWT,Lewistown Municipal Airport,Lewistown,US,4170.4
38.764278,-87.6055,LWV,Lawrenceville-Vincennes International Airport,Lawrenceville,US,429.8
40.790424,-99.775914,LXN,Jim Kelly Field,Lexington,US,2412.6
39.219472,-106.316417,LXV,Lake County Airport,Leadville,US,9933.5
37.325389,-79.201222,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,US,938.2
38.34025,-98.228556,LYO,Lyons-Rice County Municipal Airport,Lyons,US,1691.7
33.978092,-83.962364,LZU,Gwinnett County/Briscoe Field,Lawrenceville,US,1061.5
30.786576,-89.504537,PCU,Poplarville/Pearl River County Airport,Poplarville,US,318.9
46.620762,-113.205066,DRU,Drummond Airport,Drummond,US,4245
48.366944,-107.919333,MLK,Malta Airport,Malta,US,2253.8
32.821764,-83.561935,MAC,Macon Downtown Airport,Macon,US,436.7
36.9886,-120.11245,MAE,Madera Municipal Airport,Madera,US,255.2
31.942528,-102.201917,MAF,Midland International Air And Space Port Airport,Midland,US,2872.1
36.598204,-89.992549,MAW,Malden Regional Airport,Malden,US,295.3
45.546284,-100.40627,MBG,Mobridge Municipal Airport,Mobridge,US,1716.1
44.272465,-86.246901,MBL,Manistee County/Blacker Airport,Manistee,US,621.4
32.438667,-90.103111,DXE,Bruce Campbell Field,Madison,US,325.1
43.532927,-84.079636,MBS,Mbs International Airport,Saginaw,US,668.2
39.46317,-92.42589,MBY,Omar N Bradley Airport,Moberly,US,866.8
31.178444,-90.471861,MCB,Mc Comb/Pike County/John E Lewis Field,Mc Comb,US,413.2
38.667639,-121.400611,MCC,Mc Clellan Airfield,Sacramento,US,76.8
45.864983,-84.637094,MCD,Mackinac Island Airport,Mackinac Island,US,741
37.28475,-120.513917,MCE,Merced Yosemite Regional Airport,Merced,US,155.2
27.849344,-82.521219,MCF,Macdill Afb Airport,Tampa,US,14
39.297611,-94.713889,MCI,Kansas City International Airport,Kansas City,US,1026.9
40.206292,-100.592094,MCK,Mc Cook Ben Nelson Regional Airport,Mc Cook,US,2582.9
32.692833,-83.649222,MCN,Middle Georgia Regional Airport,Macon,US,354.2
28.429389,-81.309,MCO,Orlando International Airport,Orlando,US,96.4
43.157806,-93.33125,MCW,Mason City Municipal Airport,Mason City,US,1213.4
32.03657,-102.101528,MDD,Midland Airpark,Midland,US,2805.4
37.778083,-89.252028,MDH,Southern Illinois Airport,Carbondale/Murphysboro,US,411.2
44.016417,-97.085611,XMD,Madison Municipal Airport,Madison,US,1718.4
40.193192,-76.762619,MDT,Harrisburg International Airport,Harrisburg,US,310
41.785643,-87.752729,MDW,Chicago Midway International Airport,Chicago,US,619.8
45.101318,-90.300174,MDF,Taylor County Airport,Medford,US,1478.1
34.792172,-79.365896,MXE,Laurinburg/Maxton Airport,Maxton,US,215.6
32.332862,-88.751572,MEI,Key Field,Meridian,US,297.8
35.042411,-89.976679,MEM,Frederick W Smith International Airport,Memphis,US,340.9
37.380484,-120.568186,MER,Castle Airport,Atwater,US,190.4
39.0005,-119.751111,MEV,Minden-Tahoe Airport,Minden,US,4723.6
34.545512,-94.202416,UMZ,Mena Intermountain Municipal Airport,Mena,US,1079.9
40.821417,-82.516639,MFD,Mansfield Lahm Regional Airport,Mansfield,US,1297
26.175833,-98.238611,MFE,Mc Allen International Airport,Mc Allen,US,107.2
44.636892,-90.189318,MFI,Marshfield Municipal Airport,Marshfield,US,1277.8
42.374965,-122.873288,MFR,Rogue Valley International/Medford Airport,Medford,US,1335.3
37.646879,-75.761045,MFV,Accomack County Airport,Melfa,US,47.6
41.703315,-86.82124,MGC,Michigan City Municipal-Phillips Field,Michigan City,US,654.9
33.914442,-84.514247,MGE,Dobbins Arb Airport,Marietta,US,1068.5
